s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 2.7304552E+001, 2.6146389E+001, 2.2923735E+001, 2.2351637E+001, 2.3780949E+001, 2.4207402E+001, 2.4251905E+001, 2.1779128E+001, 2.1839130E+001, 2.1983091E+001, 2.2584241E+001, 2.4180663E+001, 2.4158458E+001, 2.4010606E+001, 2.2498443E+001, 2.3179990E+001, 2.2620668E+001, 2.3155041E+001, 4.6515540E+001, 2.2109739E+001, 2.5274010E+001, 3.2182931E+001, 2.4739549E+001, 2.7455430E+001, 2.6368825E+001, 2.3572629E+001, 2.6989946E+001, 2.4938973E+001, 4.8545079E+001, 2.1776060E+001, 2.7507587E+001, 2.2987134E+001, 2.9253692E+001, 2.2072325E+001, 2.1911170E+001, 2.2462547E+001, 2.0747860E+001, 2.4637529E+001, 7.5038182E+002, 2.3814065E+001, 2.1206781E+001, 2.1954467E+001, 2.1903719E+001, 2.1944182E+001, 2.1017795E+001, 2.2440910E+001, 2.1804885E+001, 2.1490812E+001, 2.1979907E+001, 2.2033256E+001, 2.3639603E+001, 2.1370981E+001, 2.9024678E+001, 2.3276997E+001, 2.4095056E+001, 2.5085222E+001, 2.5262171E+001
 2.7624861E+001, 2.5968346E+001, 2.3061791E+001, 2.2375543E+001, 2.3843970E+001, 2.4250547E+001, 2.4256319E+001, 2.1803816E+001, 2.1901107E+001, 2.1997602E+001, 2.2551294E+001, 2.4198143E+001, 2.4194719E+001, 2.4030371E+001, 2.2522891E+001, 2.3640057E+001, 2.2661217E+001, 2.3192014E+001, 4.6526190E+001, 2.2113982E+001, 2.5192655E+001, 3.1604417E+001, 2.4728301E+001, 2.6706946E+001, 2.6504332E+001, 2.3638226E+001, 2.6718326E+001, 2.4346724E+001, 4.9099084E+001, 2.1696084E+001, 2.8316435E+001, 2.3242430E+001, 2.9946302E+001, 2.2099807E+001, 2.1909420E+001, 2.2293117E+001, 2.0612133E+001, 2.4564002E+001, 7.4723411E+002, 2.3773333E+001, 2.1177840E+001, 2.1957438E+001, 2.1892790E+001, 2.1946272E+001, 2.0971700E+001, 2.2461831E+001, 2.1783809E+001, 2.1448702E+001, 2.1979527E+001, 2.2029676E+001, 2.3798670E+001, 2.1333761E+001, 2.8310990E+001, 2.3367001E+001, 2.4038646E+001, 2.5063335E+001, 2.5222632E+001
 2.7923987E+001, 2.5791103E+001, 2.3227637E+001, 2.2399939E+001, 2.3905892E+001, 2.4289290E+001, 2.4244089E+001, 2.1834917E+001, 2.2069918E+001, 2.2004965E+001, 2.2513476E+001, 2.4199019E+001, 2.4302205E+001, 2.4029585E+001, 2.2534385E+001, 2.4270031E+001, 2.2701928E+001, 2.3215972E+001, 4.6353644E+001, 2.2112854E+001, 2.5079792E+001, 3.0920607E+001, 2.4706330E+001, 2.6127351E+001, 2.6709988E+001, 2.3759812E+001, 2.6381698E+001, 2.3964679E+001, 4.9209364E+001, 2.1607898E+001, 2.8890235E+001, 2.3537655E+001, 3.0797790E+001, 2.2130382E+001, 2.1909539E+001, 2.2085238E+001, 2.0424551E+001, 2.4492530E+001, 7.4448530E+002, 2.3728395E+001, 2.1156764E+001, 2.1960463E+001, 2.1882475E+001, 2.1948482E+001, 2.0939473E+001, 2.2481244E+001, 2.1774421E+001, 2.1424263E+001, 2.1979122E+001, 2.2027479E+001, 2.4500191E+001, 2.1302629E+001, 2.7761445E+001, 2.3464064E+001, 2.3996375E+001, 2.5068626E+001, 2.5158058E+001
 2.8205320E+001, 2.5633658E+001, 2.3402839E+001, 2.2423667E+001, 2.3958736E+001, 2.4321039E+001, 2.4261307E+001, 2.1871209E+001, 2.2515272E+001, 2.2007050E+001, 2.2474397E+001, 2.4185908E+001, 2.4458571E+001, 2.4012958E+001, 2.2533743E+001, 2.5043416E+001, 2.2741917E+001, 2.3224813E+001, 4.5832615E+001, 2.2115001E+001, 2.4968107E+001, 3.0157493E+001, 2.4674217E+001, 2.5863382E+001, 2.6962011E+001, 2.3951793E+001, 2.6005871E+001, 2.3813797E+001, 4.8949603E+001, 2.1510623E+001, 2.8979535E+001, 2.3802008E+001, 3.1542778E+001, 2.2156607E+001, 2.1910950E+001, 2.1865112E+001, 2.0192183E+001, 2.4418704E+001, 7.4109734E+002, 2.3682938E+001, 2.1144254E+001, 2.1963537E+001, 2.1873152E+001, 2.1950612E+001, 2.0919268E+001, 2.2496031E+001, 2.1774599E+001, 2.1414160E+001, 2.1978732E+001, 2.2026203E+001, 2.5502357E+001, 2.1277277E+001, 2.7309618E+001, 2.3562292E+001, 2.3968241E+001, 2.5070027E+001, 2.5090576E+001
 2.8534889E+001, 2.5482128E+001, 2.3589570E+001, 2.2449341E+001, 2.4004565E+001, 2.4347031E+001, 2.4300281E+001, 2.1916841E+001, 2.3698845E+001, 2.2004917E+001, 2.2427807E+001, 2.4162971E+001, 2.4654276E+001, 2.3993240E+001, 2.2528865E+001, 2.6056748E+001, 2.2787230E+001, 2.3226163E+001, 4.4747466E+001, 2.2129297E+001, 2.4924172E+001, 2.9267619E+001, 2.4631344E+001, 2.5862497E+001, 2.7261215E+001, 2.4258806E+001, 2.5564755E+001, 2.3886166E+001, 4.8503062E+001, 2.1408064E+001, 2.8779694E+001, 2.3964016E+001, 3.2302622E+001, 2.2181232E+001, 2.1913229E+001, 2.1664779E+001, 1.9936325E+001, 2.4314386E+001, 7.3236284E+002, 2.3625782E+001, 2.1138549E+001, 2.1967217E+001, 2.1863561E+001, 2.1952912E+001, 2.0905891E+001, 2.2509804E+001, 2.1784192E+001, 2.1406480E+001, 2.1978321E+001, 2.2024394E+001, 2.6459065E+001, 2.1250755E+001, 2.6858964E+001, 2.3657754E+001, 2.3957922E+001, 2.5042002E+001, 2.5038837E+001
 2.8845189E+001, 2.5336640E+001, 2.3773848E+001, 2.2477241E+001, 2.4039967E+001, 2.4366806E+001, 2.4313471E+001, 2.1968848E+001, 2.5751437E+001, 2.1999292E+001, 2.2367247E+001, 2.4133035E+001, 2.4865280E+001, 2.3966523E+001, 2.2519932E+001, 2.7347425E+001, 2.2837563E+001, 2.3220191E+001, 4.3102106E+001, 2.2147402E+001, 2.5040333E+001, 2.8356533E+001, 2.4595961E+001, 2.6026104E+001, 2.7541411E+001, 2.4749415E+001, 2.5124026E+001, 2.4189972E+001, 4.8096941E+001, 2.1315457E+001, 2.8614934E+001, 2.3945821E+001, 3.2944337E+001, 2.2202710E+001, 2.1916055E+001, 2.1488439E+001, 1.9696762E+001, 2.4141741E+001, 7.2594109E+002, 2.3551711E+001, 2.1139790E+001, 2.1971300E+001, 2.1853571E+001, 2.1955126E+001, 2.0898769E+001, 2.2525573E+001, 2.1804156E+001, 2.1398618E+001, 2.1977895E+001, 2.2022011E+001, 2.7168320E+001, 2.1222359E+001, 2.6477358E+001, 2.3741086E+001, 2.3972574E+001, 2.4982198E+001, 2.5008615E+001
 2.9117016E+001, 2.5222078E+001, 2.3924382E+001, 2.2502943E+001, 2.4067415E+001, 2.4378742E+001, 2.4306696E+001, 2.2012047E+001, 2.7985054E+001, 2.1993619E+001, 2.2301499E+001, 2.4090819E+001, 2.5026199E+001, 2.3934290E+001, 2.2489712E+001, 2.8711219E+001, 2.2885638E+001, 2.3199919E+001, 4.1587687E+001, 2.2165988E+001, 2.5348496E+001, 2.7653018E+001, 2.4578472E+001, 2.6253521E+001, 2.7777910E+001, 2.5372976E+001, 2.4829419E+001, 2.4462827E+001, 4.7926959E+001, 2.1249550E+001, 2.8792808E+001, 2.3839230E+001, 3.3576942E+001, 2.2216584E+001, 2.1918991E+001, 2.1351019E+001, 1.9523564E+001, 2.4005253E+001, 7.2604384E+002, 2.3458147E+001, 2.1147206E+001, 2.1974882E+001, 2.1844819E+001, 2.1956786E+001, 2.0897730E+001, 2.2540325E+001, 2.1830247E+001, 2.1392541E+001, 2.1977520E+001, 2.2019640E+001, 2.7618133E+001, 2.1198951E+001, 2.6252961E+001, 2.3803064E+001, 2.3998506E+001, 2.4913707E+001, 2.4994224E+001
 2.9422288E+001, 2.5123154E+001, 2.4059537E+001, 2.2530154E+001, 2.4098067E+001, 2.4387092E+001, 2.4296457E+001, 2.2045637E+001, 3.0639534E+001, 2.1987809E+001, 2.2231482E+001, 2.4011030E+001, 2.5181807E+001, 2.3896501E+001, 2.2452053E+001, 3.0230089E+001, 2.2936791E+001, 2.3196089E+001, 4.0318186E+001, 2.2188747E+001, 2.5837602E+001, 2.7240684E+001, 2.4570513E+001, 2.6648598E+001, 2.8044679E+001, 2.6079378E+001, 2.4635589E+001, 2.4630573E+001, 4.7914158E+001, 2.1199345E+001, 2.9237743E+001, 2.3758447E+001, 3.4321394E+001, 2.2223672E+001, 2.1922534E+001, 2.1235302E+001, 1.9385832E+001, 2.3904174E+001, 7.3117130E+002, 2.3354433E+001, 2.1160983E+001, 2.1978429E+001, 2.1836646E+001, 2.1958064E+001, 2.0900481E+001, 2.2554694E+001, 2.1863772E+001, 2.1386646E+001, 2.1977145E+001, 2.2017142E+001, 2.7952449E+001, 2.1182165E+001, 2.6196380E+001, 2.3859589E+001, 2.4024016E+001, 2.4839771E+001, 2.4980441E+001
 2.9712486E+001, 2.5035428E+001, 2.4184853E+001, 2.2558351E+001, 2.4128305E+001, 2.4393840E+001, 2.4290068E+001, 2.2064264E+001, 3.4345418E+001, 2.1981257E+001, 2.2158949E+001, 2.3899862E+001, 2.5324342E+001, 2.3855548E+001, 2.2420096E+001, 3.1823293E+001, 2.2993974E+001, 2.3220977E+001, 3.9277195E+001, 2.2211646E+001, 2.6468962E+001, 2.7047355E+001, 2.4572408E+001, 2.7251745E+001, 2.8400834E+001, 2.6831978E+001, 2.4514974E+001, 2.4783799E+001, 4.8028745E+001, 2.1169655E+001, 2.9856944E+001, 2.3726705E+001, 3.4995667E+001, 2.2223577E+001, 2.1927218E+001, 2.1142026E+001, 1.9279029E+001, 2.3832044E+001, 7.3189526E+002, 2.3256405E+001, 2.1178885E+001, 2.1982214E+001, 2.1828875E+001, 2.1959419E+001, 2.0906255E+001, 2.2568411E+001, 2.1909364E+001, 2.1381433E+001, 2.1976714E+001, 2.2014321E+001, 2.8236067E+001, 2.1175393E+001, 2.6192312E+001, 2.3916812E+001, 2.4049445E+001, 2.4754911E+001, 2.4962974E+001
 3.0026421E+001, 2.4957637E+001, 2.4298222E+001, 2.2583701E+001, 2.4150071E+001, 2.4398996E+001, 2.4288699E+001, 2.2066093E+001, 3.8976346E+001, 2.1972590E+001, 2.2091263E+001, 2.3788474E+001, 2.5424378E+001, 2.3814018E+001, 2.2396006E+001, 3.3278033E+001, 2.3054185E+001, 2.3268253E+001, 3.8488238E+001, 2.2222302E+001, 2.7126605E+001, 2.6982777E+001, 2.4578696E+001, 2.7809323E+001, 2.8919529E+001, 2.7518144E+001, 2.4462882E+001, 2.5093632E+001, 4.8370233E+001, 2.1168614E+001, 3.0622181E+001, 2.3725825E+001, 3.5573153E+001, 2.2221584E+001, 2.1933589E+001, 2.1084760E+001, 1.9186022E+001, 2.3786943E+001, 7.2731398E+002, 2.3172462E+001, 2.1201340E+001, 2.1986268E+001, 2.1821720E+001, 2.1961078E+001, 2.0914150E+001, 2.2581164E+001, 2.1966352E+001, 2.1379173E+001, 2.1976135E+001, 2.2011592E+001, 2.8497270E+001, 2.1178921E+001, 2.6251523E+001, 2.3974058E+001, 2.4075667E+001, 2.4661446E+001, 2.4937426E+001
 3.0336745E+001, 2.4884901E+001, 2.4400675E+001, 2.2606895E+001, 2.4164438E+001, 2.4403735E+001, 2.4288424E+001, 2.2060836E+001, 4.4031358E+001, 2.1959362E+001, 2.1995239E+001, 2.3682977E+001, 2.5486467E+001, 2.3768741E+001, 2.2393399E+001, 3.4612466E+001, 2.3115013E+001, 2.3319371E+001, 3.7867901E+001, 2.2211990E+001, 2.7766020E+001, 2.7053379E+001, 2.4583293E+001, 2.8141460E+001, 2.9606138E+001, 2.8074390E+001, 2.4481961E+001, 2.5529092E+001, 4.8779741E+001, 2.1182335E+001, 3.1264568E+001, 2.3790810E+001, 3.6267683E+001, 2.2227236E+001, 2.1941712E+001, 2.1036034E+001, 1.9080361E+001, 2.3749470E+001, 7.2062515E+002, 2.3101473E+001, 2.1231392E+001, 2.1990620E+001, 2.1815246E+001, 2.1963078E+001, 2.0923444E+001, 2.2593435E+001, 2.2030754E+001, 2.1380072E+001, 2.1975434E+001, 2.2008965E+001, 2.8741105E+001, 2.1190717E+001, 2.6365293E+001, 2.4034694E+001, 2.4101430E+001, 2.4561480E+001, 2.4896993E+001
 3.0608278E+001, 2.4830305E+001, 2.4475679E+001, 2.2626416E+001, 2.4177202E+001, 2.4408507E+001, 2.4280619E+001, 2.2032566E+001, 4.8008098E+001, 2.1942515E+001, 2.1868929E+001, 2.3593850E+001, 2.5507559E+001, 2.3724697E+001, 2.2405759E+001, 3.5705361E+001, 2.3165654E+001, 2.3373188E+001, 3.7425617E+001, 2.2200670E+001, 2.8302032E+001, 2.7245333E+001, 2.4586645E+001, 2.8243984E+001, 3.0361443E+001, 2.8424936E+001, 2.4533512E+001, 2.5809617E+001, 4.8855368E+001, 2.1204887E+001, 3.1664638E+001, 2.3951989E+001, 3.6935080E+001, 2.2240243E+001, 2.1950012E+001, 2.0994759E+001, 1.8956067E+001, 2.3715394E+001, 7.1508434E+002, 2.3054196E+001, 2.1264177E+001, 2.1994644E+001, 2.1810182E+001, 2.1965223E+001, 2.0933047E+001, 2.2604345E+001, 2.2093895E+001, 2.1382143E+001, 2.1974680E+001, 2.2007012E+001, 2.8943424E+001, 2.1207018E+001, 2.6448608E+001, 2.4093710E+001, 2.4120234E+001, 2.4469682E+001, 2.4844901E+001
 3.0924242E+001, 2.4785320E+001, 2.4524575E+001, 2.2643564E+001, 2.4192087E+001, 2.4413980E+001, 2.4263025E+001, 2.1964921E+001, 5.0884227E+001, 2.1923815E+001, 2.1960353E+001, 2.3520095E+001, 2.5489864E+001, 2.3682180E+001, 2.2435537E+001, 3.6602618E+001, 2.3211967E+001, 2.3435801E+001, 3.7099110E+001, 2.2192152E+001, 2.8728751E+001, 2.7496599E+001, 2.4588824E+001, 2.8195552E+001, 3.1218474E+001, 2.8621676E+001, 2.4592402E+001, 2.5837101E+001, 4.8469458E+001, 2.1234884E+001, 3.1928432E+001, 2.4223030E+001, 3.7495313E+001, 2.2260219E+001, 2.1958818E+001, 2.0950769E+001, 1.8793688E+001, 2.3694722E+001, 7.0900296E+002, 2.3027409E+001, 2.1308640E+001, 2.1998496E+001, 2.1805989E+001, 2.1967567E+001, 2.0944360E+001, 2.2615062E+001, 2.2160056E+001, 2.1384974E+001, 2.1973802E+001, 2.2005460E+001, 2.9145446E+001, 2.1226356E+001, 2.6516842E+001, 2.4149723E+001, 2.4132800E+001, 2.4376827E+001, 2.4775621E+001
 3.1230722E+001, 2.4741206E+001, 2.4549181E+001, 2.2657553E+001, 2.4200533E+001, 2.4419946E+001, 2.4237354E+001, 2.1870108E+001, 5.2833743E+001, 2.1903525E+001, 2.3724546E+001, 2.3456613E+001, 2.5441074E+001, 2.3643126E+001, 2.2553706E+001, 3.7252778E+001, 2.3257058E+001, 2.3498703E+001, 3.6834932E+001, 2.2187530E+001, 2.9077095E+001, 2.7746766E+001, 2.4588702E+001, 2.8123398E+001, 3.2277322E+001, 2.8725758E+001, 2.4659663E+001, 2.5578082E+001, 4.7816505E+001, 2.1271171E+001, 3.2018282E+001, 2.4631645E+001, 3.7746107E+001, 2.2289867E+001, 2.1968822E+001, 2.0888341E+001, 1.8588719E+001, 2.3686517E+001, 7.0639110E+002, 2.3000198E+001, 2.1364923E+001, 2.2002054E+001, 2.1802260E+001, 2.1969754E+001, 2.0958481E+001, 2.2627376E+001, 2.2231673E+001, 2.1387660E+001, 2.1972758E+001, 2.2003477E+001, 2.9448800E+001, 2.1246736E+001, 2.6570011E+001, 2.4199888E+001, 2.4137875E+001, 2.4272705E+001, 2.4699542E+001
 3.1501742E+001, 2.4700420E+001, 2.4553013E+001, 2.2667333E+001, 2.4200828E+001, 2.4423383E+001, 2.4210926E+001, 2.1782296E+001, 5.3958477E+001, 2.1883482E+001, 2.8384073E+001, 2.3408355E+001, 2.5387003E+001, 2.3614818E+001, 2.2776625E+001, 3.7591841E+001, 2.3290922E+001, 2.3550886E+001, 3.6630476E+001, 2.2186141E+001, 2.9390039E+001, 2.7968656E+001, 2.4591690E+001, 2.8207841E+001, 3.3386316E+001, 2.8820515E+001, 2.4724849E+001, 2.5191823E+001, 4.7173738E+001, 2.1312273E+001, 3.1799942E+001, 2.5133708E+001, 3.7517930E+001, 2.2325798E+001, 2.1978817E+001, 2.0814590E+001, 1.8374497E+001, 2.3694161E+001, 7.0674146E+002, 2.2972272E+001, 2.1416510E+001, 2.2004656E+001, 2.1799185E+001, 2.1970766E+001, 2.0973603E+001, 2.2641781E+001, 2.2302568E+001, 2.1398408E+001, 2.1971680E+001, 2.2001229E+001, 2.9843656E+001, 2.1264272E+001, 2.6605154E+001, 2.4238886E+001, 2.4138370E+001, 2.4169566E+001, 2.4645506E+001
 3.1814150E+001, 2.4660883E+001, 2.4545625E+001, 2.2676121E+001, 2.4193744E+001, 2.4422239E+001, 2.4184808E+001, 2.1715166E+001, 5.4727944E+001, 2.1862191E+001, 3.5025725E+001, 2.3370756E+001, 2.5329595E+001, 2.3595095E+001, 2.3097048E+001, 3.7753078E+001, 2.3312068E+001, 2.3588398E+001, 3.6457322E+001, 2.2185589E+001, 2.9723243E+001, 2.8182188E+001, 2.4604433E+001, 2.8466752E+001, 3.4574092E+001, 2.8883646E+001, 2.4789492E+001, 2.4783059E+001, 4.6630755E+001, 2.1364246E+001, 3.1399307E+001, 2.5769219E+001, 3.7023082E+001, 2.2368806E+001, 2.1989345E+001, 2.0736959E+001, 1.8144430E+001, 2.3706574E+001, 7.0705590E+002, 2.2925750E+001, 2.1465156E+001, 2.2006695E+001, 2.1796339E+001, 2.1970623E+001, 2.0991994E+001, 2.2660091E+001, 2.2378242E+001, 2.1427161E+001, 2.1970463E+001, 2.1998768E+001, 3.0319133E+001, 2.1281483E+001, 2.6666513E+001, 2.4265935E+001, 2.4134320E+001, 2.4065796E+001, 2.4615415E+001
 3.2114631E+001, 2.4624956E+001, 2.4532814E+001, 2.2684855E+001, 2.4178852E+001, 2.4417368E+001, 2.4162167E+001, 2.1680430E+001, 5.5287553E+001, 2.1838452E+001, 4.1078688E+001, 2.3341725E+001, 2.5266582E+001, 2.3581869E+001, 2.3588945E+001, 3.7821872E+001, 2.3311904E+001, 2.3614676E+001, 3.6296004E+001, 2.2184593E+001, 2.9996988E+001, 2.8388528E+001, 2.4624547E+001, 2.8850616E+001, 3.5815994E+001, 2.8897702E+001, 2.4856852E+001, 2.4477540E+001, 4.6396280E+001, 2.1424961E+001, 3.1027911E+001, 2.6485200E+001, 3.6564050E+001, 2.2422391E+001, 2.2000391E+001, 2.0647543E+001, 1.7907366E+001, 2.3713368E+001, 7.0458863E+002, 2.2848199E+001, 2.1511305E+001, 2.2008582E+001, 2.1793691E+001, 2.1969734E+001, 2.1013272E+001, 2.2681809E+001, 2.2454170E+001, 2.1474345E+001, 2.1969065E+001, 2.1996061E+001, 3.0843359E+001, 2.1297908E+001, 2.6736864E+001, 2.4289916E+001, 2.4121335E+001, 2.3965887E+001, 2.4598344E+001
 3.2415112E+001, 2.4595360E+001, 2.4519410E+001, 2.2693441E+001, 2.4158899E+001, 2.4410811E+001, 2.4150632E+001, 2.1671012E+001, 5.5702193E+001, 2.1812781E+001, 4.5127021E+001, 2.3312370E+001, 2.5213458E+001, 2.3572761E+001, 2.4181095E+001, 3.7811480E+001, 2.3282535E+001, 2.3641341E+001, 3.6144066E+001, 2.2183915E+001, 3.0060700E+001, 2.8563091E+001, 2.4644322E+001, 2.9249703E+001, 3.7054237E+001, 2.8851596E+001, 2.4927017E+001, 2.4264918E+001, 4.6622315E+001, 2.1482651E+001, 3.0901273E+001, 2.7089264E+001, 3.6481987E+001, 2.2477587E+001, 2.2011452E+001, 2.0543131E+001, 1.7749546E+001, 2.3724449E+001, 7.0317428E+002, 2.2738559E+001, 2.1547683E+001, 2.2010644E+001, 2.1791569E+001, 2.1968607E+001, 2.1034319E+001, 2.2703892E+001, 2.2522700E+001, 2.1532082E+001, 2.1967600E+001, 2.1993371E+001, 3.1294401E+001, 2.1311207E+001, 2.6777577E+001, 2.4312148E+001, 2.4100199E+001, 2.3881441E+001, 2.4588577E+001
 3.2732856E+001, 2.4569835E+001, 2.4512246E+001, 2.2700928E+001, 2.4137388E+001, 2.4402947E+001, 2.4152264E+001, 2.1673050E+001, 5.5982111E+001, 2.1784120E+001, 4.7232746E+001, 2.3288246E+001, 2.5169524E+001, 2.3563266E+001, 2.4756573E+001, 3.7747277E+001, 2.3237400E+001, 2.3672928E+001, 3.6041163E+001, 2.2185167E+001, 2.9818672E+001, 2.8728481E+001, 2.4657687E+001, 2.9614949E+001, 3.8242671E+001, 2.8659076E+001, 2.5004593E+001, 2.4108887E+001, 4.7200244E+001, 2.1542267E+001, 3.1179684E+001, 2.7532093E+001, 3.6579798E+001, 2.2533171E+001, 2.2023611E+001, 2.0436778E+001, 1.7691028E+001, 2.3744319E+001, 6.9348042E+002, 2.2624608E+001, 2.1578918E+001, 2.2013104E+001, 2.1789855E+001, 2.1967760E+001, 2.1056316E+001, 2.2725545E+001, 2.2586398E+001, 2.1578577E+001, 2.1966037E+001, 2.1990919E+001, 3.1589550E+001, 2.1324098E+001, 2.6776501E+001, 2.4336102E+001, 2.4071195E+001, 2.3804285E+001, 2.4579645E+001
 3.3010271E+001, 2.4549316E+001, 2.4516545E+001, 2.2707380E+001, 2.4118990E+001, 2.4394439E+001, 2.4163648E+001, 2.1686891E+001, 5.6206456E+001, 2.1756346E+001, 4.8187384E+001, 2.3280553E+001, 2.5135342E+001, 2.3552053E+001, 2.5237025E+001, 3.7670674E+001, 2.3191694E+001, 2.3708736E+001, 3.5980691E+001, 2.2187018E+001, 2.9279804E+001, 2.8881193E+001, 2.4655860E+001, 2.9916993E+001, 3.9226638E+001, 2.8441475E+001, 2.5090060E+001, 2.4022139E+001, 4.7942817E+001, 2.1600925E+001, 3.1579759E+001, 2.7776901E+001, 3.6693797E+001, 2.2576532E+001, 2.2037060E+001, 2.0332621E+001, 1.7693392E+001, 2.3768916E+001, 6.8598515E+002, 2.2539332E+001, 2.1608431E+001, 2.2015857E+001, 2.1788414E+001, 2.1967737E+001, 2.1077664E+001, 2.2743439E+001, 2.2639637E+001, 2.1609665E+001, 2.1964533E+001, 2.1988978E+001, 3.1659074E+001, 2.1337853E+001, 2.6762451E+001, 2.4362805E+001, 2.4039235E+001, 2.3743288E+001, 2.4575943E+001
 3.3327317E+001, 2.4531801E+001, 2.4533136E+001, 2.2716084E+001, 2.4110273E+001, 2.4385433E+001, 2.4179853E+001, 2.1715245E+001, 5.6420952E+001, 2.1728550E+001, 4.8614862E+001, 2.3280881E+001, 2.5098250E+001, 2.3538526E+001, 2.5650720E+001, 3.7606887E+001, 2.3146660E+001, 2.3749352E+001, 3.5916991E+001, 2.2189352E+001, 2.8538953E+001, 2.8997867E+001, 2.4636615E+001, 3.0246208E+001, 4.0049921E+001, 2.8233239E+001, 2.5182521E+001, 2.4040792E+001, 4.8825063E+001, 2.1668152E+001, 3.1734073E+001, 2.7849759E+001, 3.7044052E+001, 2.2606606E+001, 2.2053978E+001, 2.0232814E+001, 1.7747293E+001, 2.3798053E+001, 6.8378773E+002, 2.2480421E+001, 2.1637623E+001, 2.2019141E+001, 2.1787167E+001, 2.1968808E+001, 2.1099236E+001, 2.2756932E+001, 2.2682797E+001, 2.1626296E+001, 2.1963078E+001, 2.1987551E+001, 3.1428694E+001, 2.1353585E+001, 2.6748824E+001, 2.4396762E+001, 2.4005327E+001, 2.3698411E+001, 2.4611079E+001
 3.3641193E+001, 2.4513650E+001, 2.4559650E+001, 2.2729072E+001, 2.4110204E+001, 2.4376741E+001, 2.4197448E+001, 2.1762185E+001, 5.6654693E+001, 2.1700157E+001, 4.8659999E+001, 2.3279749E+001, 2.5040496E+001, 2.3524432E+001, 2.5993761E+001, 3.7547828E+001, 2.3102260E+001, 2.3797519E+001, 3.5848228E+001, 2.2191930E+001, 2.7828002E+001, 2.9094280E+001, 2.4599802E+001, 3.0708265E+001, 4.0763404E+001, 2.8005998E+001, 2.5274357E+001, 2.4169638E+001, 4.9774281E+001, 2.1750162E+001, 3.1654069E+001, 2.7837515E+001, 3.7494593E+001, 2.2623855E+001, 2.2075248E+001, 2.0136416E+001, 1.7809631E+001, 2.3847278E+001, 6.8214178E+002, 2.2448807E+001, 2.1671262E+001, 2.2023243E+001, 2.1786082E+001, 2.1971042E+001, 2.1122421E+001, 2.2763720E+001, 2.2717596E+001, 2.1626851E+001, 2.1961674E+001, 2.1986386E+001, 3.0840255E+001, 2.1373084E+001, 2.6708099E+001, 2.4436528E+001, 2.3968418E+001, 2.3677310E+001, 2.4691544E+001
 3.3900140E+001, 2.4495527E+001, 2.4585002E+001, 2.2744070E+001, 2.4117001E+001, 2.4370843E+001, 2.4204796E+001, 2.1816079E+001, 5.6816360E+001, 2.1677649E+001, 4.8166516E+001, 2.3278677E+001, 2.4977243E+001, 2.3515254E+001, 2.6187367E+001, 3.7490292E+001, 2.3054633E+001, 2.3836996E+001, 3.5808496E+001, 2.2195896E+001, 2.7349841E+001, 2.9203541E+001, 2.4560363E+001, 3.1275782E+001, 4.1315751E+001, 2.7874250E+001, 2.5352260E+001, 2.4327367E+001, 5.0288163E+001, 2.1836824E+001, 3.1465844E+001, 2.7828839E+001, 3.7830419E+001, 2.2627533E+001, 2.2096080E+001, 2.0064001E+001, 1.7847867E+001, 2.3899517E+001, 6.8149308E+002, 2.2444378E+001, 2.1705149E+001, 2.2027614E+001, 2.1785331E+001, 2.1973764E+001, 2.1143447E+001, 2.2762680E+001, 2.2740119E+001, 2.1618179E+001, 2.1960607E+001, 2.1985505E+001, 3.0066217E+001, 2.1394018E+001, 2.6615154E+001, 2.4474932E+001, 2.3936070E+001, 2.3660651E+001, 2.4790060E+001
