s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 5.7026312E+000, 2.1997945E+001, 2.1999166E+001, 2.1999618E+001, 2.1975282E+001, 2.1995853E+001, 2.1987025E+001, 2.1994415E+001, 2.2006344E+001, 2.1913261E+001, 2.1957738E+001, 2.1904703E+001, 2.1898682E+001, 2.1999476E+001, 2.1751032E+001, 2.1974068E+001, 2.1997231E+001, 2.1950060E+001, 2.1926494E+001, 2.2656138E+001, 3.9759818E+001, 2.2074764E+001, 2.2368429E+001, 1.4257071E+002, 5.5687314E+001, 7.7903909E+001, 3.1703648E+002, 1.0262215E+003, 2.6281674E+002, 2.2708702E+002, 1.1073943E+002, 2.1736987E+001, 1.3468499E+002, 2.1997909E+001, 2.1996916E+001, 1.8429778E+002, 1.9648555E+001, 2.1930912E+001, 2.2003489E+001, 2.1996128E+001, 2.1998519E+001, 2.1998036E+001, 2.1998670E+001, 2.1998566E+001, 2.1998391E+001, 2.1999295E+001, 2.1999107E+001, 2.1997215E+001, 2.2000011E+001, 2.1997252E+001, 2.2212729E+001, 2.1996247E+001, 2.1644234E+001, 2.2000286E+001, 2.1918039E+001, 2.1999841E+001, 2.2889058E+001
 6.0048402E+000, 2.1997870E+001, 2.1999125E+001, 2.1999604E+001, 2.1971969E+001, 2.1995646E+001, 2.2030727E+001, 2.1993106E+001, 2.2009261E+001, 2.1910620E+001, 2.1958600E+001, 2.1869711E+001, 2.1912975E+001, 2.1999436E+001, 2.1714974E+001, 2.1961674E+001, 2.1996859E+001, 2.1962836E+001, 2.1908938E+001, 2.2568513E+001, 4.5189670E+001, 2.2081910E+001, 2.2209870E+001, 2.1045339E+002, 7.5439906E+001, 6.9484477E+001, 3.4120190E+002, 1.0456596E+003, 2.8555926E+002, 2.3500889E+002, 1.2758801E+002, 2.1714876E+001, 1.3218617E+002, 2.1997614E+001, 2.1996374E+001, 1.8625216E+002, 1.9176578E+001, 2.1922154E+001, 2.2003770E+001, 2.1995492E+001, 2.1998365E+001, 2.1997729E+001, 2.1998515E+001, 2.1998139E+001, 2.1998257E+001, 2.1999223E+001, 2.1999023E+001, 2.1996861E+001, 2.2000021E+001, 2.1996838E+001, 2.2218173E+001, 2.1995518E+001, 2.1637838E+001, 2.2000331E+001, 2.1916064E+001, 2.1999826E+001, 2.5387200E+001
 6.3053538E+000, 2.1997757E+001, 2.1999093E+001, 2.1999568E+001, 2.1967799E+001, 2.1995225E+001, 2.2165372E+001, 2.1988688E+001, 2.2010349E+001, 2.1902772E+001, 2.1958384E+001, 2.1843541E+001, 2.1956173E+001, 2.1999387E+001, 2.1658049E+001, 2.1934399E+001, 2.1995167E+001, 2.2712794E+001, 2.1899181E+001, 2.2502960E+001, 6.4497782E+001, 2.2086802E+001, 2.2017157E+001, 2.4032766E+002, 1.3534201E+002, 1.1834210E+002, 3.5253315E+002, 1.0128809E+003, 3.0812564E+002, 2.4052667E+002, 1.3416082E+002, 2.1726120E+001, 1.2624079E+002, 2.1997299E+001, 2.1995779E+001, 1.8286361E+002, 1.8672870E+001, 2.1911672E+001, 2.2004101E+001, 2.1994682E+001, 2.1998211E+001, 2.1997404E+001, 2.1998366E+001, 2.1997801E+001, 2.1998129E+001, 2.1999161E+001, 2.1998944E+001, 2.1996423E+001, 2.2000041E+001, 2.1996492E+001, 2.2220532E+001, 2.1992875E+001, 2.1635212E+001, 2.2000367E+001, 2.1915008E+001, 2.1999807E+001, 2.7171642E+001
 6.6083746E+000, 2.1997786E+001, 2.1999130E+001, 2.1999578E+001, 2.1963652E+001, 2.1994934E+001, 2.2599286E+001, 2.1981155E+001, 2.2010968E+001, 2.1881129E+001, 2.1958894E+001, 2.1838735E+001, 2.2042714E+001, 2.1999359E+001, 2.1586162E+001, 2.1886973E+001, 2.1992455E+001, 2.5807911E+001, 2.1898615E+001, 2.2439391E+001, 8.6542263E+001, 2.2090786E+001, 2.1807828E+001, 2.2338277E+002, 1.5143184E+002, 2.0243221E+002, 3.6132346E+002, 1.0345346E+003, 3.1312093E+002, 2.5656155E+002, 1.5938175E+002, 2.1794871E+001, 1.2397907E+002, 2.1996952E+001, 2.1995213E+001, 1.7943858E+002, 1.8214550E+001, 2.1899918E+001, 2.2004387E+001, 2.1993729E+001, 2.1998062E+001, 2.1997053E+001, 2.1998207E+001, 2.1997092E+001, 2.1997994E+001, 2.1999029E+001, 2.1998848E+001, 2.1995315E+001, 2.2000054E+001, 2.1995847E+001, 2.2222484E+001, 2.1988210E+001, 2.1627551E+001, 2.2000426E+001, 2.1936940E+001, 2.1999804E+001, 2.8286892E+001
 6.9006838E+000, 2.1997843E+001, 2.1999162E+001, 2.1999579E+001, 2.1961161E+001, 2.1994933E+001, 2.2654875E+001, 2.1977833E+001, 2.2013696E+001, 2.1860734E+001, 2.1959762E+001, 2.1874162E+001, 2.2189751E+001, 2.1999321E+001, 2.1509699E+001, 2.1871162E+001, 2.1991861E+001, 2.6352264E+001, 2.1910620E+001, 2.2382644E+001, 9.3050550E+001, 2.2091783E+001, 2.1601244E+001, 2.1025158E+002, 1.4993263E+002, 1.8620541E+002, 3.7457954E+002, 1.0387640E+003, 3.2185255E+002, 2.7971298E+002, 1.6542252E+002, 2.1956500E+001, 1.3392424E+002, 2.1996575E+001, 2.1992540E+001, 1.7631228E+002, 1.7823081E+001, 2.1887991E+001, 2.2004507E+001, 2.1990785E+001, 2.1997900E+001, 2.1996677E+001, 2.1998049E+001, 2.1996643E+001, 2.1997861E+001, 2.1998919E+001, 2.1998771E+001, 2.1993426E+001, 2.2000075E+001, 2.1995197E+001, 2.2223068E+001, 2.1980945E+001, 2.1616077E+001, 2.2000491E+001, 2.2033460E+001, 2.1999807E+001, 2.8984741E+001
 7.2018737E+000, 2.1997819E+001, 2.1999191E+001, 2.1999547E+001, 2.1957561E+001, 2.1994777E+001, 2.2351940E+001, 2.1969991E+001, 2.2014482E+001, 2.1853364E+001, 2.1959164E+001, 2.1897454E+001, 2.2257100E+001, 2.1999268E+001, 2.1460122E+001, 2.1864011E+001, 2.1991062E+001, 2.5373516E+001, 2.1949162E+001, 2.2340616E+001, 9.6757917E+001, 2.2083655E+001, 2.1392924E+001, 2.5031401E+002, 1.5547876E+002, 2.8317609E+002, 3.8027677E+002, 1.0419720E+003, 3.4038284E+002, 3.2593554E+002, 1.6174709E+002, 2.6380529E+001, 1.4816585E+002, 2.1996189E+001, 2.1988824E+001, 1.7212737E+002, 1.7500128E+001, 2.1872786E+001, 2.2004638E+001, 2.1985710E+001, 2.1997748E+001, 2.1996280E+001, 2.1997897E+001, 2.1996011E+001, 2.1997733E+001, 2.1998793E+001, 2.1998686E+001, 2.1991940E+001, 2.2000088E+001, 2.1994418E+001, 2.2220857E+001, 2.1969824E+001, 2.1615808E+001, 2.2000528E+001, 2.2142863E+001, 2.1999798E+001, 2.9449212E+001
 7.5092919E+000, 2.1997906E+001, 2.1999248E+001, 2.1999567E+001, 2.1951204E+001, 2.1994142E+001, 2.2464027E+001, 2.1957066E+001, 2.2014622E+001, 2.1851293E+001, 2.1959032E+001, 2.1907132E+001, 2.2266678E+001, 2.1999217E+001, 2.1422623E+001, 2.1852617E+001, 2.1990114E+001, 2.5004333E+001, 2.1983608E+001, 2.2296540E+001, 1.0261320E+002, 2.2052525E+001, 2.1194928E+001, 2.5772384E+002, 1.6494616E+002, 1.7545114E+002, 3.7662886E+002, 1.0577805E+003, 4.8710798E+002, 3.9670499E+002, 1.8821697E+002, 3.8373280E+001, 1.5075199E+002, 2.1995676E+001, 2.1987157E+001, 1.6916110E+002, 1.7232952E+001, 2.1862136E+001, 2.2004740E+001, 2.1983341E+001, 2.1997557E+001, 2.1995784E+001, 2.1997721E+001, 2.1995524E+001, 2.1997585E+001, 2.1998644E+001, 2.1998603E+001, 2.1988945E+001, 2.2000110E+001, 2.1993545E+001, 2.2214338E+001, 2.1966566E+001, 2.1619508E+001, 2.2000553E+001, 2.2204068E+001, 2.1999783E+001, 2.9758563E+001
 7.8006138E+000, 2.1998022E+001, 2.1999312E+001, 2.1999598E+001, 2.1947825E+001, 2.1993724E+001, 2.2675131E+001, 2.1936473E+001, 2.2016173E+001, 2.1853083E+001, 2.1959888E+001, 2.1914561E+001, 2.2307415E+001, 2.1999078E+001, 2.1385894E+001, 2.1839895E+001, 2.1989562E+001, 2.4604646E+001, 2.2088072E+001, 2.2250228E+001, 1.0821750E+002, 2.2008022E+001, 2.0997374E+001, 2.5647523E+002, 1.6887193E+002, 2.5656175E+002, 3.8363756E+002, 1.0610942E+003, 3.6635159E+002, 4.6855303E+002, 2.0081416E+002, 4.3186333E+001, 1.4824646E+002, 2.1990859E+001, 2.1981081E+001, 1.7047785E+002, 1.7017496E+001, 2.1844095E+001, 2.2004765E+001, 2.1965410E+001, 2.1997351E+001, 2.1994764E+001, 2.1997524E+001, 2.1994831E+001, 2.1997417E+001, 2.1998552E+001, 2.1998499E+001, 2.1988329E+001, 2.2000131E+001, 2.1992330E+001, 2.2204787E+001, 2.1944878E+001, 2.1616555E+001, 2.2000621E+001, 2.2235832E+001, 2.1999791E+001, 2.9906469E+001
 8.1013164E+000, 2.1998171E+001, 2.1999398E+001, 2.1999646E+001, 2.1945700E+001, 2.1993292E+001, 2.2954575E+001, 2.1913447E+001, 2.2017576E+001, 2.1864370E+001, 2.1960613E+001, 2.1915337E+001, 2.2404135E+001, 2.1998937E+001, 2.1384623E+001, 2.1835936E+001, 2.1990085E+001, 2.3745748E+001, 2.2408846E+001, 2.2204870E+001, 1.1917556E+002, 2.1960617E+001, 2.0817668E+001, 2.6238880E+002, 1.6683158E+002, 1.5539128E+002, 3.9956755E+002, 1.0513183E+003, 3.0680286E+002, 5.1909505E+002, 2.0651093E+002, 4.4038509E+001, 1.6785579E+002, 2.1981388E+001, 2.1969076E+001, 1.7833966E+002, 1.6849699E+001, 2.1825918E+001, 2.2004797E+001, 2.1941244E+001, 2.1996889E+001, 2.1990866E+001, 2.1996896E+001, 2.1991855E+001, 2.1997246E+001, 2.1998298E+001, 2.1998123E+001, 2.1984434E+001, 2.2000143E+001, 2.1989608E+001, 2.2192868E+001, 2.1917221E+001, 2.1618237E+001, 2.2000708E+001, 2.2270518E+001, 2.1999806E+001, 2.9962836E+001
 8.4087017E+000, 2.1998370E+001, 2.1999498E+001, 2.1999701E+001, 2.1947119E+001, 2.1993081E+001, 2.3116366E+001, 2.1888530E+001, 2.2022784E+001, 2.1864369E+001, 2.1963204E+001, 2.1915340E+001, 2.2570499E+001, 2.1998790E+001, 2.1448246E+001, 2.1846603E+001, 2.1990764E+001, 2.3050995E+001, 2.2984900E+001, 2.2162703E+001, 1.2812199E+002, 2.1937036E+001, 2.0646873E+001, 2.4489091E+002, 1.6024798E+002, 1.6038855E+002, 4.0442789E+002, 1.0677353E+003, 2.8128739E+002, 5.5430709E+002, 2.1041006E+002, 4.3300973E+001, 2.2461119E+002, 2.1954927E+001, 2.1941494E+001, 1.9429446E+002, 1.6702780E+001, 2.1801795E+001, 2.2004733E+001, 2.1890250E+001, 2.1992720E+001, 2.1977929E+001, 2.1994514E+001, 2.1986417E+001, 2.1996295E+001, 2.1998175E+001, 2.1997683E+001, 2.1980486E+001, 2.2000171E+001, 2.1987234E+001, 2.2177262E+001, 2.1865339E+001, 2.1569525E+001, 2.2000832E+001, 2.2308083E+001, 2.1999834E+001, 2.9969891E+001
 8.7106815E+000, 2.1998535E+001, 2.1999579E+001, 2.1999753E+001, 2.1950089E+001, 2.1992977E+001, 2.3138989E+001, 2.1863998E+001, 2.2027979E+001, 2.1852523E+001, 2.1968972E+001, 2.1924550E+001, 2.2716846E+001, 2.1998627E+001, 2.1793707E+001, 2.1857198E+001, 2.1991813E+001, 2.2706144E+001, 2.3494823E+001, 2.2123345E+001, 1.3011474E+002, 2.2094871E+001, 2.0505075E+001, 1.8474458E+002, 1.5669231E+002, 1.5457615E+002, 4.0554106E+002, 1.0574782E+003, 2.9610298E+002, 5.6384032E+002, 2.1163358E+002, 4.3016972E+001, 2.1941194E+002, 2.1926734E+001, 2.1915319E+001, 2.2450834E+002, 1.6577827E+001, 2.1775883E+001, 2.2004552E+001, 2.1840739E+001, 2.1988550E+001, 2.1964883E+001, 2.1992385E+001, 2.1981007E+001, 2.1995030E+001, 2.1997980E+001, 2.1997357E+001, 2.1976487E+001, 2.2000191E+001, 2.1984059E+001, 2.2157815E+001, 2.1819890E+001, 2.1457981E+001, 2.2000974E+001, 2.2346844E+001, 2.1999863E+001, 3.0010148E+001
 9.0042472E+000, 2.1998748E+001, 2.1999696E+001, 2.1999826E+001, 2.1950929E+001, 2.1992655E+001, 2.3075973E+001, 2.1838929E+001, 2.2033011E+001, 2.1866462E+001, 2.1977903E+001, 2.1949652E+001, 2.2718107E+001, 2.1998397E+001, 2.2072715E+001, 2.1865408E+001, 2.1992848E+001, 2.2551246E+001, 2.3474644E+001, 2.2090688E+001, 1.2459911E+002, 2.2652918E+001, 2.0396402E+001, 1.2602737E+002, 1.7095503E+002, 1.4154934E+002, 3.9831769E+002, 1.0452050E+003, 4.8942953E+002, 5.6979021E+002, 2.2062942E+002, 4.1427078E+001, 1.7450180E+002, 2.1904320E+001, 2.1890327E+001, 2.6925012E+002, 1.6475135E+001, 2.1754371E+001, 2.2004822E+001, 2.1804822E+001, 2.1985811E+001, 2.1951512E+001, 2.1990928E+001, 2.1976765E+001, 2.1994793E+001, 2.1997739E+001, 2.1996771E+001, 2.1971289E+001, 2.2000213E+001, 2.1980257E+001, 2.2131497E+001, 2.1790568E+001, 2.1435249E+001, 2.2001120E+001, 2.2376338E+001, 2.1999891E+001, 3.0096907E+001
 9.3067354E+000, 2.1999065E+001, 2.1999837E+001, 2.1999931E+001, 2.1951643E+001, 2.1992189E+001, 2.3072300E+001, 2.1817360E+001, 2.2040489E+001, 2.1907606E+001, 2.1987955E+001, 2.1984653E+001, 2.2723470E+001, 2.1998248E+001, 2.2186358E+001, 2.1878953E+001, 2.1993648E+001, 2.2508672E+001, 2.3762868E+001, 2.2060331E+001, 1.1047206E+002, 2.5040851E+001, 2.0304152E+001, 8.3602785E+001, 1.9676366E+002, 1.2836100E+002, 3.9674748E+002, 1.0100669E+003, 5.2545003E+002, 5.9032255E+002, 2.4824550E+002, 3.9959637E+001, 1.1219833E+002, 2.1869949E+001, 2.1859919E+001, 3.0834225E+002, 1.6387283E+001, 2.1730119E+001, 2.2006138E+001, 2.1752830E+001, 2.1980764E+001, 2.1933288E+001, 2.1988559E+001, 2.1973049E+001, 2.1994092E+001, 2.1997630E+001, 2.1996604E+001, 2.1967846E+001, 2.2000233E+001, 2.1977889E+001, 2.2097527E+001, 2.1750843E+001, 2.1620253E+001, 2.2001292E+001, 2.2400472E+001, 2.1999921E+001, 3.0272349E+001
 9.6064369E+000, 2.1999406E+001, 2.1999969E+001, 2.2000032E+001, 2.1954551E+001, 2.1991909E+001, 2.3128562E+001, 2.1798209E+001, 2.2050587E+001, 2.1919881E+001, 2.1997425E+001, 2.2017563E+001, 2.2864030E+001, 2.1998080E+001, 2.2275299E+001, 2.1897407E+001, 2.1994335E+001, 2.2529021E+001, 2.7135363E+001, 2.2031605E+001, 9.2119699E+001, 3.0604507E+001, 2.0220166E+001, 7.5679450E+001, 2.7663968E+002, 1.5553115E+002, 4.0190557E+002, 9.8298957E+002, 4.2169946E+002, 6.0072627E+002, 2.5135596E+002, 3.8951186E+001, 9.8417543E+001, 2.1838350E+001, 2.1833091E+001, 3.2785864E+002, 1.6314570E+001, 2.1708696E+001, 2.2009674E+001, 2.1709716E+001, 2.1977231E+001, 2.1917705E+001, 2.1987028E+001, 2.1967538E+001, 2.1993785E+001, 2.1997296E+001, 2.1996033E+001, 2.1962089E+001, 2.2000246E+001, 2.1973212E+001, 2.2056868E+001, 2.1719101E+001, 2.2197886E+001, 2.2001508E+001, 2.2430604E+001, 2.1999963E+001, 3.0462437E+001
 9.9110915E+000, 2.1999766E+001, 2.2000127E+001, 2.2000143E+001, 2.1956890E+001, 2.1991964E+001, 2.3081115E+001, 2.1782421E+001, 2.2062618E+001, 2.1908211E+001, 2.2007835E+001, 2.2026068E+001, 2.2962426E+001, 2.1997901E+001, 2.2355798E+001, 2.1909334E+001, 2.1994983E+001, 2.2577724E+001, 3.7699534E+001, 2.2010923E+001, 7.7670827E+001, 3.8107338E+001, 2.0152521E+001, 6.5642371E+001, 2.7001893E+002, 2.4911153E+002, 4.1117696E+002, 9.8628601E+002, 3.9255523E+002, 6.0501688E+002, 2.3604389E+002, 3.7510797E+001, 1.2013993E+002, 2.1808395E+001, 2.1805330E+001, 3.3027908E+002, 1.6261807E+001, 2.1689846E+001, 2.2015981E+001, 2.1675125E+001, 2.1973094E+001, 2.1899061E+001, 2.1984558E+001, 2.1961127E+001, 2.1992640E+001, 2.1997023E+001, 2.1995246E+001, 2.1956451E+001, 2.2000265E+001, 2.1968396E+001, 2.2011249E+001, 2.1693873E+001, 2.3367166E+001, 2.2001744E+001, 2.2467562E+001, 2.1999998E+001, 3.0685492E+001
 1.0203921E+001, 2.2000200E+001, 2.2000327E+001, 2.2000269E+001, 2.1957848E+001, 2.1990370E+001, 2.3077804E+001, 2.1771257E+001, 2.2073933E+001, 2.1900810E+001, 2.2017095E+001, 2.2004234E+001, 2.3057072E+001, 2.1997759E+001, 2.2426284E+001, 2.1924187E+001, 2.1995560E+001, 2.2637355E+001, 4.9560853E+001, 2.1998004E+001, 6.9826348E+001, 4.4553467E+001, 2.0103606E+001, 7.2646645E+001, 2.5465311E+002, 2.0157035E+002, 4.1423703E+002, 9.7335669E+002, 4.8174194E+002, 6.1199224E+002, 2.4699853E+002, 3.6017308E+001, 1.7135639E+002, 2.1772180E+001, 2.1779392E+001, 3.2719442E+002, 1.6232658E+001, 2.1671388E+001, 2.2030699E+001, 2.1623378E+001, 2.1967042E+001, 2.1883240E+001, 2.1981998E+001, 2.1955395E+001, 2.1991282E+001, 2.1996719E+001, 2.1994483E+001, 2.1951068E+001, 2.2000283E+001, 2.1963140E+001, 2.1962773E+001, 2.1656163E+001, 2.5063012E+001, 2.2001969E+001, 2.2506916E+001, 2.2000034E+001, 3.0912339E+001
 1.0508756E+001, 2.2000751E+001, 2.2000546E+001, 2.2000417E+001, 2.1960458E+001, 2.1989697E+001, 2.3133813E+001, 2.1762745E+001, 2.2080793E+001, 2.1905434E+001, 2.2026454E+001, 2.1965119E+001, 2.3251599E+001, 2.1997675E+001, 2.2459487E+001, 2.1999156E+001, 2.1996025E+001, 2.2706484E+001, 5.6760414E+001, 2.1999542E+001, 6.5125599E+001, 5.1532924E+001, 2.0079347E+001, 6.3962883E+001, 2.7536587E+002, 2.4934566E+002, 4.1736102E+002, 9.6744659E+002, 5.1225442E+002, 6.2325069E+002, 2.5769489E+002, 3.5174007E+001, 2.0313024E+002, 2.1739621E+001, 2.1760195E+001, 3.2398813E+002, 1.6214926E+001, 2.1653856E+001, 2.2065785E+001, 2.1580530E+001, 2.1961446E+001, 2.1872861E+001, 2.1979282E+001, 2.1948641E+001, 2.1989576E+001, 2.1996392E+001, 2.1993707E+001, 2.1945871E+001, 2.2000305E+001, 2.1958394E+001, 2.1916495E+001, 2.1628220E+001, 2.7484232E+001, 2.2002300E+001, 2.2538997E+001, 2.2000095E+001, 3.1129560E+001
 1.0804191E+001, 2.2001365E+001, 2.2000786E+001, 2.2000572E+001, 2.1962924E+001, 2.1990021E+001, 2.3324163E+001, 2.1757618E+001, 2.2061933E+001, 2.1929278E+001, 2.2037631E+001, 2.1935735E+001, 2.3395882E+001, 2.1997664E+001, 2.2469908E+001, 2.2224574E+001, 2.1996434E+001, 2.2782366E+001, 5.8324711E+001, 2.1998033E+001, 6.0711947E+001, 6.1748794E+001, 2.0083731E+001, 4.9256141E+001, 2.7846120E+002, 3.8444308E+002, 4.2608509E+002, 9.5074199E+002, 5.8371570E+002, 6.3550635E+002, 2.5985073E+002, 3.4498547E+001, 2.1258275E+002, 2.1708991E+001, 2.1742139E+001, 3.2333533E+002, 1.6211784E+001, 2.1637563E+001, 2.2130542E+001, 2.1537297E+001, 2.1955354E+001, 2.1865227E+001, 2.1976718E+001, 2.1942787E+001, 2.1986736E+001, 2.1996078E+001, 2.1992975E+001, 2.1941079E+001, 2.2000326E+001, 2.1953737E+001, 2.1865693E+001, 2.1601567E+001, 3.0739079E+001, 2.2002674E+001, 2.2541512E+001, 2.2000154E+001, 3.1248843E+001
 1.1114398E+001, 2.2002061E+001, 2.2001101E+001, 2.2000732E+001, 2.1964945E+001, 2.1989130E+001, 2.3250275E+001, 2.1759861E+001, 2.2089053E+001, 2.1979915E+001, 2.2048704E+001, 2.1951805E+001, 2.3354518E+001, 2.1997700E+001, 2.2465971E+001, 2.2928659E+001, 2.1996821E+001, 2.2849370E+001, 5.8320923E+001, 2.2005860E+001, 5.5750103E+001, 7.3420908E+001, 2.0145873E+001, 5.0046472E+001, 2.7331480E+002, 4.6260146E+002, 4.4471807E+002, 9.0965605E+002, 5.3688439E+002, 6.3325773E+002, 2.5726995E+002, 3.3620306E+001, 1.9501559E+002, 2.1686161E+001, 2.1731125E+001, 3.2506046E+002, 1.6219244E+001, 2.1624474E+001, 2.2261171E+001, 2.1492588E+001, 2.1948605E+001, 2.1861971E+001, 2.1973883E+001, 2.1936620E+001, 2.1983484E+001, 2.1995746E+001, 2.1992235E+001, 2.1936414E+001, 2.2000337E+001, 2.1949185E+001, 2.1821886E+001, 2.1576585E+001, 3.4642834E+001, 2.2003070E+001, 2.2549593E+001, 2.2000215E+001, 3.1413806E+001
 1.1411310E+001, 2.2002924E+001, 2.2001476E+001, 2.2000922E+001, 2.1966845E+001, 2.1988782E+001, 2.3294461E+001, 2.1766305E+001, 2.2333815E+001, 2.2046539E+001, 2.2059159E+001, 2.2030615E+001, 2.3497326E+001, 2.1997776E+001, 2.2465812E+001, 2.6214633E+001, 2.1997167E+001, 2.2905390E+001, 6.1349170E+001, 2.2019768E+001, 5.1366171E+001, 8.6410420E+001, 2.0261489E+001, 4.4608241E+001, 2.6108123E+002, 4.6889966E+002, 4.6771992E+002, 9.0853063E+002, 5.1503911E+002, 6.1797425E+002, 2.4734502E+002, 3.1678253E+001, 2.0056652E+002, 2.1671658E+001, 2.1730955E+001, 3.3002942E+002, 1.6227863E+001, 2.1614020E+001, 2.2479037E+001, 2.1462974E+001, 2.1943236E+001, 2.1867546E+001, 2.1971316E+001, 2.1931437E+001, 2.1980123E+001, 2.1995307E+001, 2.1991615E+001, 2.1932780E+001, 2.2000336E+001, 2.1945787E+001, 2.1806986E+001, 2.1565145E+001, 3.8595152E+001, 2.2003590E+001, 2.2520637E+001, 2.2000285E+001, 3.1551921E+001
 1.1704652E+001, 2.2003948E+001, 2.2001873E+001, 2.2001116E+001, 2.1969043E+001, 2.1988420E+001, 2.3513997E+001, 2.1776043E+001, 2.4404154E+001, 2.2132529E+001, 2.2066565E+001, 2.2153524E+001, 2.3691964E+001, 2.1997911E+001, 2.2465121E+001, 3.1473886E+001, 2.1997463E+001, 2.2935363E+001, 7.0100252E+001, 2.2032955E+001, 4.8330527E+001, 1.0463880E+002, 2.0428575E+001, 4.3866725E+001, 2.3545461E+002, 5.0658600E+002, 4.8098924E+002, 9.0041836E+002, 4.4492083E+002, 6.1865093E+002, 2.4075567E+002, 2.9043958E+001, 2.1334831E+002, 2.1660668E+001, 2.1735943E+001, 3.4075444E+002, 1.6255981E+001, 2.1606883E+001, 2.2796860E+001, 2.1441474E+001, 2.1939640E+001, 2.1874449E+001, 2.1970210E+001, 2.1930186E+001, 2.1977858E+001, 2.1994952E+001, 2.1991463E+001, 2.1931810E+001, 2.2000327E+001, 2.1945268E+001, 2.1813360E+001, 2.1561272E+001, 4.2201169E+001, 2.2004188E+001, 2.2468953E+001, 2.2000373E+001, 3.1684837E+001
 1.2009551E+001, 2.2005162E+001, 2.2002313E+001, 2.2001311E+001, 2.1973304E+001, 2.1988074E+001, 2.3570992E+001, 2.1787270E+001, 2.9946688E+001, 2.2230184E+001, 2.2069907E+001, 2.2250755E+001, 2.3806584E+001, 2.1998083E+001, 2.2469229E+001, 3.5930361E+001, 2.1997709E+001, 2.2995231E+001, 9.3037787E+001, 2.2059969E+001, 4.5618190E+001, 1.3203390E+002, 2.0660246E+001, 4.3507438E+001, 2.2317138E+002, 4.6800584E+002, 4.9204080E+002, 8.8230011E+002, 4.2541981E+002, 6.4087336E+002, 2.4112632E+002, 2.6828696E+001, 2.2508941E+002, 2.1651603E+001, 2.1739174E+001, 3.5754780E+002, 1.6318379E+001, 2.1597939E+001, 2.3203185E+001, 2.1423149E+001, 2.1937086E+001, 2.1877933E+001, 2.1970058E+001, 2.1930596E+001, 2.1976187E+001, 2.1995010E+001, 2.1991564E+001, 2.1932182E+001, 2.2000321E+001, 2.1945639E+001, 2.1835912E+001, 2.1561111E+001, 4.5186071E+001, 2.2004953E+001, 2.2436125E+001, 2.2000477E+001, 3.1798045E+001
 1.2303210E+001, 2.2006558E+001, 2.2002877E+001, 2.2001534E+001, 2.1977378E+001, 2.1988263E+001, 2.3615414E+001, 2.1798178E+001, 3.7922769E+001, 2.2335370E+001, 2.2070892E+001, 2.2337968E+001, 2.4021149E+001, 2.1998275E+001, 2.2487012E+001, 3.9924117E+001, 2.1997934E+001, 2.3048027E+001, 1.3598161E+002, 2.2117935E+001, 4.2891600E+001, 1.5603821E+002, 2.0917952E+001, 4.5300055E+001, 2.2295293E+002, 4.0114402E+002, 5.0336695E+002, 8.8285104E+002, 4.2807940E+002, 6.6654005E+002, 2.4240497E+002, 2.5677006E+001, 2.3092178E+002, 2.1647349E+001, 2.1741150E+001, 3.7578941E+002, 1.6414420E+001, 2.1592049E+001, 2.3642564E+001, 2.1410700E+001, 2.1935923E+001, 2.1879237E+001, 2.1970340E+001, 2.1931424E+001, 2.1974785E+001, 2.1995240E+001, 2.1991681E+001, 2.1933378E+001, 2.2000317E+001, 2.1946596E+001, 2.1870661E+001, 2.1565672E+001, 4.7568722E+001, 2.2005907E+001, 2.2410242E+001, 2.2000593E+001, 3.1831468E+001
